CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,RFM,Segment
17596,24,47,613.36,3,3,3,3,333,Loyal Customers
17597,214,12,576.1200000000001,1,2,3,1,123,Need Attention
17600,18,5,70.14,3,1,1,0,311,Potential Loyalist
17602,3,94,840.2800000000001,3,3,3,3,333,Loyal Customers
17603,79,3,37.379999999999995,2,1,1,2,211,At Risk
17604,218,16,77.67,1,3,1,1,131,Need Attention
17608,34,12,32.629999999999995,2,2,1,0,221,Potential Loyalist
17609,41,48,261.33000000000004,2,3,3,3,233,Loyal Customers
17611,8,119,731.3400000000004,3,3,3,3,333,Loyal Customers
17612,54,35,671.71,2,3,3,3,233,Loyal Customers
17613,23,51,674.0699999999998,3,3,3,3,333,Loyal Customers
17614,58,22,80.08,2,3,2,1,232,Need Attention
17615,204,2,36.7,1,1,1,2,111,At Risk
17616,174,1,163.2,1,1,2,2,112,At Risk
17618,6,18,293.69999999999993,3,3,3,3,333,Loyal Customers
17619,313,21,56.38,1,3,1,1,131,Need Attention
17620,60,2,40.8,2,1,1,2,211,At Risk
17621,22,5,421.2,3,1,3,0,313,Potential Loyalist
17623,33,8,152.61,2,2,2,0,222,Potential Loyalist
17624,15,5,82.0,3,1,2,0,312,Potential Loyalist
17625,19,76,479.37999999999994,3,3,3,3,333,Loyal Customers
17629,6,25,419.2300000000001,3,3,3,3,333,Loyal Customers
17630,170,3,61.599999999999994,1,1,1,2,111,At Risk
17631,2,9,121.25,3,2,2,0,322,Potential Loyalist
17633,32,14,215.55999999999997,2,2,2,0,222,Potential Loyalist
17634,37,56,434.7799999999999,2,3,3,3,233,Loyal Customers
17636,20,6,71.38,3,2,1,0,321,Potential Loyalist
17637,32,6,108.19,2,2,2,0,222,Potential Loyalist
17639,277,1,22.5,1,1,1,2,111,At Risk
17640,87,1,236.88,2,1,2,2,212,At Risk
17642,120,6,101.68,1,2,2,1,122,Need Attention
17644,2,38,828.5399999999997,3,3,3,3,333,Loyal Customers
17646,220,8,141.9,1,2,2,1,122,Need Attention
17648,61,18,347.45,2,3,3,1,233,Need Attention
17649,139,11,174.19000000000003,1,2,2,1,122,Need Attention
17650,22,2,50.1,3,1,1,2,311,At Risk
17651,12,48,773.0199999999996,3,3,3,3,333,Loyal Customers
17652,26,47,928.8699999999999,3,3,3,3,333,Loyal Customers
17653,37,14,371.26,2,2,3,1,223,Need Attention
17655,11,10,187.39000000000001,3,2,2,0,322,Potential Loyalist
17656,74,19,408.61999999999995,2,3,3,1,233,Need Attention
17658,26,7,232.04,3,2,2,0,322,Potential Loyalist
17659,18,32,583.08,3,3,3,3,333,Loyal Customers
17660,142,8,71.67,1,2,1,1,121,Need Attention
17663,26,24,546.99,3,3,3,3,333,Loyal Customers
17664,19,6,91.58,3,2,2,0,322,Potential Loyalist
17666,66,1,25.5,2,1,1,2,211,At Risk
17667,67,25,446.77000000000004,2,3,3,1,233,Need Attention
17668,2,2,83.1,3,1,2,0,312,Potential Loyalist
17669,86,13,554.3,2,2,3,1,223,Need Attention
17670,228,3,50.4,1,1,1,2,111,At Risk
17671,16,5,269.4,3,1,3,0,313,Potential Loyalist
17672,51,26,830.7400000000002,2,3,3,3,233,Loyal Customers
17673,2,48,288.28999999999996,3,3,3,3,333,Loyal Customers
17674,75,4,76.92000000000002,2,1,1,2,211,At Risk
17675,2,127,3615.1499999999983,3,3,3,3,333,Loyal Customers
17676,59,6,101.72,2,2,2,1,222,Need Attention
17677,2,61,2805.129999999999,3,3,3,3,333,Loyal Customers
17678,264,2,42.660000000000004,1,1,1,2,111,At Risk
17679,53,7,512.75,2,2,3,1,223,Need Attention
17680,24,4,63.80000000000001,3,1,1,0,311,Potential Loyalist
17682,11,19,351.09,3,3,3,3,333,Loyal Customers
17684,44,4,78.1,2,1,2,0,212,Potential Loyalist
17685,17,29,537.3,3,3,3,3,333,Loyal Customers
17686,8,71,1434.9599999999998,3,3,3,3,333,Loyal Customers
17690,31,54,913.83,2,3,3,3,233,Loyal Customers
17691,359,1,15.9,1,1,1,2,111,At Risk
17692,128,8,135.07,1,2,2,1,122,Need Attention
17693,138,2,32.4,1,1,1,2,111,At Risk
17694,142,4,78.46,1,1,2,2,112,At Risk
17695,132,6,93.4,1,2,2,1,122,Need Attention
17696,39,29,603.8199999999999,2,3,3,3,233,Loyal Customers
17697,237,3,42.9,1,1,1,2,111,At Risk
17700,17,21,339.04,3,3,3,3,333,Loyal Customers
17701,253,5,98.0,1,1,2,1,112,Need Attention
17702,31,15,210.44,2,2,2,0,222,Potential Loyalist
17703,36,6,108.84,2,2,2,0,222,Potential Loyalist
17704,169,8,267.26000000000005,1,2,3,1,123,Need Attention
17705,4,18,313.0,3,3,3,3,333,Loyal Customers
17706,5,76,2040.7100000000003,3,3,3,3,333,Loyal Customers
17707,337,1,15.0,1,1,1,2,111,At Risk
17708,188,11,64.30000000000001,1,2,1,1,121,Need Attention
17709,170,3,39.5,1,1,1,2,111,At Risk
17711,290,1,20.28,1,1,1,2,111,At Risk
17712,45,9,155.04000000000002,2,2,2,1,222,Need Attention
17714,321,1,15.0,1,1,1,2,111,At Risk
17716,30,52,1178.7099999999996,2,3,3,3,233,Loyal Customers
17718,233,3,63.45,1,1,1,2,111,At Risk
17719,38,46,937.9,2,3,3,3,233,Loyal Customers
17720,114,10,341.71000000000004,1,2,3,1,123,Need Attention
17722,97,17,526.0699999999999,1,3,3,1,133,Need Attention
17723,192,2,474.4000000000001,1,1,3,1,113,Need Attention
17724,72,8,217.70000000000005,2,2,2,1,222,Need Attention
17725,17,41,673.0000000000003,3,3,3,3,333,Loyal Customers
17727,16,17,290.58,3,3,3,0,333,Potential Loyalist
17728,4,35,641.8800000000001,3,3,3,3,333,Loyal Customers
17730,4,43,870.9199999999998,3,3,3,3,333,Loyal Customers
17731,129,9,138.64000000000001,1,2,2,1,122,Need Attention
17733,39,7,79.79,2,2,2,0,222,Potential Loyalist
17734,137,5,101.1,1,1,2,1,112,Need Attention
17735,3,130,2306.83,3,3,3,3,333,Loyal Customers
17736,114,4,52.48,1,1,1,2,111,At Risk
17738,20,17,377.95,3,3,3,3,333,Loyal Customers
17739,12,9,547.4799999999999,3,2,3,0,323,Potential Loyalist
17742,333,4,76.47,1,1,1,2,111,At Risk
17744,4,17,286.6,3,3,3,3,333,Loyal Customers
17746,241,1,31.6,1,1,1,2,111,At Risk
17749,179,5,105.34,1,1,2,1,112,Need Attention
17750,6,36,385.77,3,3,3,3,333,Loyal Customers
17754,1,19,190.67,3,3,2,0,332,Potential Loyalist
17757,2,125,1215.3900000000006,3,3,3,3,333,Loyal Customers
17758,20,77,639.8300000000003,3,3,3,3,333,Loyal Customers
17759,18,14,69.98,3,2,1,0,321,Potential Loyalist
17761,33,4,104.07,2,1,2,0,212,Potential Loyalist
17764,51,14,184.23,2,2,2,1,222,Need Attention
17765,211,9,54.17,1,2,1,1,121,Need Attention
17767,16,5,37.1,3,1,1,0,311,Potential Loyalist
17768,9,20,341.46999999999997,3,3,3,3,333,Loyal Customers
17769,13,62,739.3199999999999,3,3,3,3,333,Loyal Customers
17770,276,5,235.3,1,1,2,1,112,Need Attention
17771,57,15,80.34,2,2,2,1,222,Need Attention
17772,11,16,40.0,3,3,1,0,331,Potential Loyalist
17774,97,24,177.10000000000002,1,3,2,1,132,Need Attention
17777,25,38,139.48000000000002,3,3,2,0,332,Potential Loyalist
17779,22,11,69.72,3,2,1,0,321,Potential Loyalist
17781,160,1,7.95,1,1,1,2,111,At Risk
17783,73,6,31.919999999999998,2,2,1,2,221,At Risk
17785,54,3,37.35,2,1,1,2,211,At Risk
17786,86,18,78.45,2,3,2,1,232,Need Attention
17787,153,14,175.9,1,2,2,1,122,Need Attention
17788,74,2,829.45,2,1,3,1,213,Need Attention
17789,282,2,18.9,1,1,1,2,111,At Risk
17790,27,38,405.7699999999999,3,3,3,3,333,Loyal Customers
17793,26,13,51.28999999999999,3,2,1,0,321,Potential Loyalist
17795,180,11,45.56999999999999,1,2,1,1,121,Need Attention
17796,41,10,94.75,2,2,2,0,222,Potential Loyalist
17797,23,21,134.84000000000003,3,3,2,0,332,Potential Loyalist
17799,23,77,520.9299999999997,3,3,3,3,333,Loyal Customers
17800,38,17,215.64999999999998,2,3,2,1,232,Need Attention
17802,83,24,195.68,2,3,2,1,232,Need Attention
17805,74,3,216.66,2,1,2,1,212,Need Attention
17806,12,10,156.70999999999998,3,2,2,0,322,Potential Loyalist
17809,17,8,673.74,3,2,3,3,323,Loyal Customers
17811,5,173,1638.2500000000005,3,3,3,3,333,Loyal Customers
17812,13,15,67.55,3,2,1,0,321,Potential Loyalist
17813,15,81,363.76,3,3,3,3,333,Loyal Customers
17816,37,3,8.14,2,1,1,2,211,At Risk
17817,5,6,33.43,3,2,1,0,321,Potential Loyalist
17819,72,7,516.35,2,2,3,1,223,Need Attention
17824,52,2,40.08,2,1,1,2,211,At Risk
17827,6,48,482.93000000000006,3,3,3,3,333,Loyal Customers
17830,2,8,151.3,3,2,2,0,322,Potential Loyalist
17832,50,13,28.78,2,2,1,0,221,Potential Loyalist
17835,3,9,36.68,3,2,1,0,321,Potential Loyalist
17836,48,3,23.15,2,1,1,2,211,At Risk
17837,43,35,327.71999999999997,2,3,3,3,233,Loyal Customers
17838,27,21,410.85,3,3,3,3,333,Loyal Customers
17839,43,18,77.14,2,3,1,0,231,Potential Loyalist
17841,2,1497,7535.589999999979,3,3,3,3,333,Loyal Customers
17843,304,6,21.58,1,2,1,2,121,At Risk
17848,82,12,366.93999999999994,2,2,3,1,223,Need Attention
17849,219,5,63.55,1,1,1,2,111,At Risk
17852,12,9,42.4,3,2,1,0,321,Potential Loyalist
17854,186,4,37.75,1,1,1,2,111,At Risk
17856,2,2,105.0,3,1,2,0,312,Potential Loyalist
17857,18,11,4185.5,3,2,3,3,323,Loyal Customers
17858,6,36,1038.4,3,3,3,3,333,Loyal Customers
17859,305,5,7.52,1,1,1,2,111,At Risk
17861,4,52,457.21999999999997,3,3,3,3,333,Loyal Customers
17862,324,1,90.0,1,1,2,2,112,At Risk
17863,60,18,322.7600000000001,2,3,3,1,233,Need Attention
17864,13,21,123.58999999999999,3,3,2,0,332,Potential Loyalist
17865,31,66,1837.8400000000006,2,3,3,3,233,Loyal Customers
17867,31,19,108.77000000000001,2,3,2,0,232,Potential Loyalist
17869,108,8,114.4,1,2,2,1,122,Need Attention
17870,3,45,255.94000000000003,3,3,3,3,333,Loyal Customers
17871,205,5,54.480000000000004,1,1,1,2,111,At Risk
17873,81,11,436.2700000000001,2,2,3,1,223,Need Attention
17874,226,6,38.949999999999996,1,2,1,2,121,At Risk
17877,171,1,20.4,1,1,1,2,111,At Risk
17878,44,5,54.959999999999994,2,1,1,0,211,Potential Loyalist
17879,174,2,5.8100000000000005,1,1,1,2,111,At Risk
17880,365,7,138.9,1,2,2,1,122,Need Attention
17881,305,1,4.95,1,1,1,2,111,At Risk
17883,4,26,146.92000000000002,3,3,2,0,332,Potential Loyalist
17884,4,17,123.50000000000001,3,3,2,0,332,Potential Loyalist
17885,13,12,33.33,3,2,1,0,321,Potential Loyalist
17886,32,15,70.97,2,2,1,0,221,Potential Loyalist
17887,130,3,9.2,1,1,1,2,111,At Risk
17888,39,16,225.61,2,3,2,1,232,Need Attention
17889,213,3,32.65,1,1,1,2,111,At Risk
17890,323,24,143.3,1,3,2,1,132,Need Attention
17891,163,7,34.85,1,2,1,2,121,At Risk
17892,58,6,32.2,2,2,1,2,221,At Risk
17893,226,2,15.54,1,1,1,2,111,At Risk
17894,72,41,178.40999999999997,2,3,2,1,232,Need Attention
17895,45,3,26.88,2,1,1,2,211,At Risk
17897,173,13,40.34,1,2,1,1,121,Need Attention
17898,86,7,27.639999999999997,2,2,1,2,221,At Risk
17899,160,10,47.6,1,2,1,1,121,Need Attention
17900,191,1,15.0,1,1,1,2,111,At Risk
17901,30,2,6.44,2,1,1,2,211,At Risk
17904,22,9,51.300000000000004,3,2,1,0,321,Potential Loyalist
17905,157,3,103.44,1,1,2,2,112,At Risk
17906,248,2,9.45,1,1,1,2,111,At Risk
17911,10,7,38.16,3,2,1,0,321,Potential Loyalist
17912,311,7,50.9,1,2,1,2,121,At Risk
17913,59,12,59.24999999999999,2,2,1,1,221,Need Attention
17914,4,14,60.09000000000001,3,2,1,0,321,Potential Loyalist
17917,46,24,99.8,2,3,2,1,232,Need Attention
17919,89,6,288.24,2,2,3,1,223,Need Attention
17920,5,134,906.7300000000004,3,3,3,3,333,Loyal Customers
17921,65,21,116.05000000000001,2,3,2,1,232,Need Attention
17924,12,5,413.40000000000003,3,1,3,0,313,Potential Loyalist
17926,134,5,58.38999999999999,1,1,1,2,111,At Risk
17928,46,6,70.53,2,2,1,0,221,Potential Loyalist
17929,113,1,272.0,1,1,3,2,113,At Risk
17930,36,8,377.64,2,2,3,1,223,Need Attention
17931,135,11,48.45,1,2,1,1,121,Need Attention
17932,30,17,234.84999999999997,2,3,2,0,232,Potential Loyalist
17934,59,6,233.91,2,2,2,1,222,Need Attention
17935,142,2,5.5,1,1,1,2,111,At Risk
17936,6,20,104.09000000000003,3,3,2,0,332,Potential Loyalist
17937,9,11,915.06,3,2,3,3,323,Loyal Customers
17939,160,4,38.44,1,1,1,2,111,At Risk
17940,165,3,483.34000000000003,1,1,3,1,113,Need Attention
17946,234,5,21.549999999999997,1,1,1,2,111,At Risk
17947,38,2,45.04,2,1,1,2,211,At Risk
17949,57,12,6901.58,2,2,3,3,223,Loyal Customers
17950,73,7,34.15,2,2,1,2,221,At Risk
17951,40,4,241.08000000000004,2,1,3,1,213,Need Attention
17954,6,103,489.93,3,3,3,3,333,Loyal Customers
17955,199,3,212.95,1,1,2,1,112,Need Attention
17957,67,7,22.62,2,2,1,2,221,At Risk
17958,117,2,397.79999999999995,1,1,3,1,113,Need Attention
17960,172,3,4.1899999999999995,1,1,1,2,111,At Risk
17961,22,51,254.57000000000002,3,3,3,3,333,Loyal Customers
17962,143,9,24.96,1,2,1,2,121,At Risk
17964,32,15,57.28,2,2,1,0,221,Potential Loyalist
17965,38,72,695.1800000000002,2,3,3,3,233,Loyal Customers
17966,152,11,105.97999999999999,1,2,2,1,122,Need Attention
17969,167,6,36.5,1,2,1,2,121,At Risk
17970,212,4,47.1,1,1,1,2,111,At Risk
17972,242,6,28.639999999999997,1,2,1,2,121,At Risk
17973,52,2,39.660000000000004,2,1,1,2,211,At Risk
17974,25,32,176.74000000000004,3,3,2,3,332,Loyal Customers
17975,16,66,1154.6200000000001,3,3,3,3,333,Loyal Customers
17977,30,3,99.25,2,1,2,0,212,Potential Loyalist
17979,36,27,115.35000000000001,2,3,2,0,232,Potential Loyalist
17980,205,10,94.70000000000002,1,2,2,1,122,Need Attention
17984,146,11,31.15,1,2,1,1,121,Need Attention
17985,23,4,92.85,3,1,2,0,312,Potential Loyalist
17987,186,4,41.85,1,1,1,2,111,At Risk
17988,12,5,10.51,3,1,1,0,311,Potential Loyalist
17990,237,10,213.65,1,2,2,1,122,Need Attention
17994,122,21,223.76999999999998,1,3,2,1,132,Need Attention
17997,75,34,486.23999999999995,2,3,3,1,233,Need Attention
17999,38,11,49.26000000000001,2,2,1,0,221,Potential Loyalist
18001,13,19,163.65,3,3,2,0,332,Potential Loyalist
18004,363,6,15.95,1,2,1,2,121,At Risk
18005,4,14,44.1,3,2,1,0,321,Potential Loyalist
18006,24,6,91.45,3,2,2,0,322,Potential Loyalist
18008,71,5,66.77,2,1,1,1,211,Need Attention
18009,236,6,54.85,1,2,1,2,121,At Risk
18010,257,1,2.5,1,1,1,2,111,At Risk
18013,156,12,80.33,1,2,2,1,122,Need Attention
18014,29,7,27.65,2,2,1,0,221,Potential Loyalist
18015,5,12,30.559999999999995,3,2,1,0,321,Potential Loyalist
18016,33,24,282.4199999999999,2,3,3,3,233,Loyal Customers
18017,170,1,179.0,1,1,2,2,112,At Risk
18018,109,3,6.799999999999999,1,1,1,2,111,At Risk
18022,36,32,86.43999999999998,2,3,2,0,232,Potential Loyalist
18024,153,8,179.79,1,2,2,1,122,Need Attention
18027,99,5,46.3,1,1,1,2,111,At Risk
18030,5,2,85.05,3,1,2,0,312,Potential Loyalist
18032,335,2,32.4,1,1,1,2,111,At Risk
18033,66,4,10.99,2,1,1,2,211,At Risk
18034,22,17,56.08,3,3,1,0,331,Potential Loyalist
18035,36,8,75.64000000000001,2,2,1,0,221,Potential Loyalist
18036,33,15,79.82000000000001,2,2,2,0,222,Potential Loyalist
18037,155,6,13.25,1,2,1,2,121,At Risk
18040,246,3,70.80000000000001,1,1,1,2,111,At Risk
18041,12,90,1043.1300000000003,3,3,3,3,333,Loyal Customers
18042,54,1,14.850000000000001,2,1,1,2,211,At Risk
18043,25,10,37.87,3,2,1,0,321,Potential Loyalist
18044,5,22,423.40999999999997,3,3,3,3,333,Loyal Customers
18045,46,4,17.94,2,1,1,2,211,At Risk
18048,204,2,17.32,1,1,1,2,111,At Risk
18050,360,1,15.0,1,1,1,2,111,At Risk
18053,71,5,86.89999999999999,2,1,2,1,212,Need Attention
18055,8,77,1503.0300000000004,3,3,3,3,333,Loyal Customers
18056,289,5,116.65,1,1,2,1,112,Need Attention
18058,10,1,81.6,3,1,2,0,312,Potential Loyalist
18059,45,3,41.120000000000005,2,1,1,2,211,At Risk
18061,66,9,262.25,2,2,3,1,223,Need Attention
18062,174,2,47.099999999999994,1,1,1,2,111,At Risk
18065,6,32,568.9100000000001,3,3,3,3,333,Loyal Customers
18066,76,2,65.7,2,1,1,2,211,At Risk
18067,41,4,70.45,2,1,1,0,211,Potential Loyalist
18069,27,99,491.66,3,3,3,3,333,Loyal Customers
18071,258,2,29.3,1,1,1,2,111,At Risk
18072,186,2,12.84,1,1,1,2,111,At Risk
18073,115,15,434.34,1,2,3,1,123,Need Attention
18075,24,31,540.85,3,3,3,3,333,Loyal Customers
18077,9,37,452.9599999999999,3,3,3,3,333,Loyal Customers
18078,218,6,94.0,1,2,2,1,122,Need Attention
18079,46,28,748.2399999999999,2,3,3,3,233,Loyal Customers
18081,113,2,47.400000000000006,1,1,1,2,111,At Risk
18082,26,9,87.78999999999999,3,2,2,0,322,Potential Loyalist
18085,331,5,63.199999999999996,1,1,1,2,111,At Risk
18086,275,2,35.099999999999994,1,1,1,2,111,At Risk
18088,62,10,43.42000000000001,2,2,1,1,221,Need Attention
18092,3,22,3084.72,3,3,3,3,333,Loyal Customers
18093,94,10,604.0400000000001,1,2,3,1,123,Need Attention
18094,82,13,433.86,2,2,3,1,223,Need Attention
18095,313,9,314.45,1,2,3,1,123,Need Attention
18096,12,53,291.4699999999998,3,3,3,3,333,Loyal Customers
18097,8,21,515.5799999999999,3,3,3,3,333,Loyal Customers
18099,128,6,53.91999999999999,1,2,1,2,121,At Risk
18101,12,13,77.75,3,2,2,0,322,Potential Loyalist
18102,2,76,48060.350000000006,3,3,3,3,333,Loyal Customers
18104,38,4,83.75999999999999,2,1,2,0,212,Potential Loyalist
18105,38,6,13.849999999999998,2,2,1,2,221,At Risk
18106,330,8,152.79999999999998,1,2,2,1,122,Need Attention
18108,255,4,58.599999999999994,1,1,1,2,111,At Risk
18109,2,84,1735.5400000000002,3,3,3,3,333,Loyal Customers
18110,20,8,51.199999999999996,3,2,1,0,321,Potential Loyalist
18112,13,4,72.5,3,1,1,0,311,Potential Loyalist
18114,291,6,50.599999999999994,1,2,1,2,121,At Risk
18116,68,84,298.13,2,3,3,3,233,Loyal Customers
18117,26,10,60.81,3,2,1,0,321,Potential Loyalist
18118,11,238,1131.8200000000002,3,3,3,3,333,Loyal Customers
18120,215,3,22.75,1,1,1,2,111,At Risk
18121,155,10,222.47000000000003,1,2,2,1,122,Need Attention
18122,9,79,372.10999999999984,3,3,3,3,333,Loyal Customers
18123,25,9,120.66,3,2,2,0,322,Potential Loyalist
18125,30,43,249.28,2,3,3,3,233,Loyal Customers
18126,61,13,76.22000000000001,2,2,1,1,221,Need Attention
18127,20,9,52.55,3,2,1,0,321,Potential Loyalist
18129,244,1,12.75,1,1,1,2,111,At Risk
18130,16,16,229.89000000000004,3,3,2,0,332,Potential Loyalist
18135,30,6,355.99,2,2,3,0,223,Potential Loyalist
18136,64,7,162.44,2,2,2,1,222,Need Attention
18138,296,1,9.9,1,1,1,2,111,At Risk
18139,18,42,1635.7200000000003,3,3,3,3,333,Loyal Customers
18142,158,5,292.92,1,1,3,1,113,Need Attention
18143,117,17,289.39,1,3,3,1,133,Need Attention
18144,31,11,701.1999999999998,2,2,3,3,223,Loyal Customers
18145,13,41,491.54999999999984,3,3,3,3,333,Loyal Customers
18146,221,1,17.700000000000003,1,1,1,2,111,At Risk
18147,46,1,39.599999999999994,2,1,1,2,211,At Risk
18149,216,1,19.0,1,1,1,2,111,At Risk
18150,33,9,154.5,2,2,2,0,222,Potential Loyalist
18151,135,9,185.95000000000002,1,2,2,1,122,Need Attention
18154,4,4,88.8,3,1,2,0,312,Potential Loyalist
18155,76,7,109.4,2,2,2,1,222,Need Attention
18156,13,21,120.91,3,3,2,0,332,Potential Loyalist
18158,10,11,146.1,3,2,2,0,322,Potential Loyalist
18159,302,2,33.300000000000004,1,1,1,2,111,At Risk
18160,58,14,239.75,2,2,3,1,223,Need Attention
18161,16,14,271.26,3,2,3,0,323,Potential Loyalist
18164,38,1,10.5,2,1,1,2,211,At Risk
18165,178,3,113.04,1,1,2,2,112,At Risk
18167,36,3,115.5,2,1,2,0,212,Potential Loyalist
18168,177,17,150.61,1,3,2,1,132,Need Attention
18169,61,2,75.9,2,1,1,2,211,At Risk
18170,34,7,184.15,2,2,2,0,222,Potential Loyalist
18171,59,12,319.85,2,2,3,1,223,Need Attention
18172,36,38,2034.4999999999993,2,3,3,3,233,Loyal Customers
18173,87,5,315.42,2,1,3,1,213,Need Attention
18176,359,1,17.4,1,1,1,2,111,At Risk
18177,32,13,254.55,2,2,3,0,223,Potential Loyalist
18178,129,21,332.63,1,3,3,1,133,Need Attention
18179,10,23,359.09,3,3,3,3,333,Loyal Customers
18180,5,24,353.44,3,3,3,3,333,Loyal Customers
18181,25,15,125.60000000000002,3,2,2,0,322,Potential Loyalist
18183,228,7,102.60000000000002,1,2,2,1,122,Need Attention
18185,250,1,17.700000000000003,1,1,1,2,111,At Risk
18188,16,18,555.36,3,3,3,3,333,Loyal Customers
18189,78,11,172.15000000000003,2,2,2,1,222,Need Attention
18190,331,2,37.6,1,1,1,2,111,At Risk
18192,72,7,131.0,2,2,2,1,222,Need Attention
18193,166,2,32.46,1,1,1,2,111,At Risk
18194,83,5,653.8399999999999,2,1,3,1,213,Need Attention
18196,96,24,123.2,1,3,2,1,132,Need Attention
18198,5,36,1160.77,3,3,3,3,333,Loyal Customers
18200,107,8,21.88,1,2,1,2,121,At Risk
18202,200,14,308.96,1,2,3,1,123,Need Attention
18203,158,6,34.0,1,2,1,2,121,At Risk
18204,72,50,496.75999999999993,2,3,3,3,233,Loyal Customers
18205,37,5,66.45,2,1,1,0,211,Potential Loyalist
18210,2,23,408.8299999999999,3,3,3,3,333,Loyal Customers
18211,44,10,150.55,2,2,2,1,222,Need Attention
18212,327,17,95.14999999999999,1,3,2,1,132,Need Attention
18213,237,2,27.9,1,1,1,2,111,At Risk
18216,32,5,111.1,2,1,2,0,212,Potential Loyalist
18217,30,5,94.7,2,1,2,0,212,Potential Loyalist
18218,282,6,108.96,1,2,2,1,122,Need Attention
18219,3,21,330.99,3,3,3,3,333,Loyal Customers
18220,227,1,152.64000000000001,1,1,2,2,112,At Risk
18221,23,10,145.07999999999998,3,2,2,0,322,Potential Loyalist
18223,5,41,956.5400000000002,3,3,3,3,333,Loyal Customers
18225,4,56,1175.02,3,3,3,3,333,Loyal Customers
18226,45,45,1112.96,2,3,3,3,233,Loyal Customers
18228,80,6,105.49000000000001,2,2,2,1,222,Need Attention
18229,12,30,1626.54,3,3,3,3,333,Loyal Customers
18230,10,14,490.44000000000005,3,2,3,3,323,Loyal Customers
18231,193,22,444.70000000000005,1,3,3,1,133,Need Attention
18232,82,7,111.19999999999999,2,2,2,1,222,Need Attention
18235,72,25,392.56999999999994,2,3,3,1,233,Need Attention
18236,30,9,140.29999999999998,2,2,2,0,222,Potential Loyalist
18237,3,12,215.04000000000002,3,2,2,0,322,Potential Loyalist
18239,219,12,232.24999999999997,1,2,2,1,122,Need Attention
18240,47,1,297.0,2,1,3,2,213,At Risk
18241,10,19,344.99,3,3,3,3,333,Loyal Customers
18242,73,16,682.5699999999999,2,3,3,1,233,Need Attention
18245,8,40,673.61,3,3,3,3,333,Loyal Customers
18248,123,12,216.91000000000003,1,2,2,1,122,Need Attention
18249,18,2,29.22,3,1,1,2,311,At Risk
18250,311,8,130.62,1,2,2,1,122,Need Attention
18251,88,3,444.96000000000004,2,1,3,1,213,Need Attention
18252,51,22,119.06000000000002,2,3,2,1,232,Need Attention
